iso,SID,P_2019,GR_SID,area
vnm,9237,29249,556,258
vnm,9238,32784,556,347
vnm,9245,46716,556,489
vnm,351,3875,23,5667
vnm,352,4298,23,5214
vnm,342,5607,23,9649
vnm,347,2688,23,5689
vnm,345,4095,23,10897
vnm,341,6712,23,18447
vnm,353,1465,23,1581
vnm,348,2640,23,5510
vnm,350,2557,23,8514
vnm,349,6956,23,13052
vnm,343,3561,23,8886
vnm,346,2082,23,4525
vnm,344,7621,23,8283
vnm,409,4816,26,5344
vnm,403,5193,26,8382
vnm,402,2270,26,4549
vnm,419,7584,26,5951
vnm,415,2427,26,6638
vnm,420,2281,26,4141
vnm,406,2675,26,6954
vnm,414,8960,26,4516
vnm,407,3990,26,4955
vnm,411,4369,26,7222
vnm,410,10073,26,6246
vnm,400,2370,26,15519
vnm,404,5130,26,1581
vnm,401,3646,26,4264
vnm,405,2047,26,5492
vnm,416,4171,26,6907
vnm,413,2753,26,3259
vnm,398,15792,26,5765
vnm,408,5306,26,5696
vnm,417,5106,26,8052
vnm,418,7994,26,4793
vnm,399,3270,26,1360
vnm,412,5557,26,9118
vnm,253,7726,18,4613
vnm,265,3410,18,3552
vnm,251,4866,18,4361
vnm,267,4563,18,2298
vnm,254,3899,18,2662
vnm,264,2255,18,1541
vnm,252,4330,18,5321
vnm,261,6308,18,4875
vnm,255,2720,18,1718
vnm,250,2771,18,1477
vnm,263,3861,18,4043
vnm,257,4193,18,2051
vnm,268,6778,18,3145
vnm,262,3696,18,2536
vnm,260,3654,18,3695
vnm,259,3523,18,2701
vnm,256,5249,18,2076
vnm,266,4367,18,3069
vnm,258,3216,18,1928
vnm,245,11317,17,667
vnm,246,3657,17,3705
vnm,243,4935,17,548
vnm,244,10334,17,541
vnm,329,4329,17,5482
vnm,330,4402,17,4097
vnm,241,6195,17,1529
vnm,242,8183,17,292
vnm,368,2279,24,3465
vnm,355,2347,24,3866
vnm,370,2473,24,2189
vnm,373,1448,24,1631
vnm,359,2798,24,2197
vnm,361,3865,24,3807
vnm,362,2104,24,2178
vnm,374,2110,24,6701
vnm,372,1975,24,2174
vnm,378,2903,24,5313
vnm,376,2841,24,5555
vnm,375,3165,24,3907
vnm,365,1898,24,1663
vnm,369,2111,24,1646
vnm,358,3230,24,3382
vnm,366,1818,24,2664
vnm,367,2185,24,1727
vnm,371,1745,24,3080
vnm,363,3628,24,3193
vnm,364,3954,24,2320
vnm,356,2057,24,2839
vnm,357,1746,24,2579
vnm,377,3259,24,5180
vnm,360,3312,24,6177
vnm,354,4969,24,640
vnm,279,6374,19,3383
vnm,274,5070,19,3189
vnm,284,7349,19,3936
vnm,281,3906,19,2477
vnm,280,5453,19,3880
vnm,269,6679,19,2437
vnm,283,3270,19,6517
vnm,286,5031,19,7085
vnm,285,5514,19,3729
vnm,273,3259,19,3680
vnm,271,3111,19,2624
vnm,276,2808,19,2728
vnm,275,4280,19,2981
vnm,277,6787,19,5899
vnm,278,2992,19,2156
vnm,282,3567,19,6052
vnm,270,4756,19,3809
vnm,272,5366,19,4164
vnm,306,3319,21,5790
vnm,308,4850,21,4688
vnm,309,2447,21,3771
vnm,312,2918,21,4307
vnm,314,4032,21,6330
vnm,307,3334,21,5050
vnm,313,3261,21,2248
vnm,315,7339,21,7768
vnm,316,2497,21,5514
vnm,305,6621,21,1695
vnm,317,2720,21,5918
vnm,310,4998,21,5116
vnm,311,4696,21,9171
vnm,424,1826,27,4242
vnm,429,6500,27,9103
vnm,431,2652,27,4662
vnm,433,2853,27,3833
vnm,428,4300,27,7857
vnm,423,3076,27,10655
vnm,427,4635,27,6376
vnm,422,4770,27,12407
vnm,434,3565,27,4032
vnm,435,5587,27,3644
vnm,432,4965,27,6415
vnm,421,2613,27,8625
vnm,426,7138,27,5877
vnm,430,3759,27,6051
vnm,425,3039,27,5588
vnm,339,4196,22,15312
vnm,331,4002,22,13937
vnm,332,5748,22,5081
vnm,249,2884,22,5185
vnm,247,2401,22,3220
vnm,328,2365,22,6329
vnm,334,8059,22,10038
vnm,320,6558,22,13890
vnm,337,4997,22,5855
vnm,338,4515,22,9423
vnm,319,5494,22,2183
vnm,325,2629,22,4132
vnm,248,5554,22,5700
vnm,327,3234,22,7413
vnm,335,2510,22,10184
vnm,324,874,22,2936
vnm,323,2712,22,6617
vnm,321,6894,22,13467
vnm,333,5720,22,14887
vnm,340,6005,22,7498
vnm,322,7506,22,15551
vnm,318,9215,22,1984
vnm,336,4665,22,4920
vnm,326,970,22,2990
vnm,381,4675,25,2228
vnm,392,3730,25,2469
vnm,379,5441,25,2037
vnm,388,2293,25,1876
vnm,393,3364,25,3368
vnm,382,3284,25,2649
vnm,397,2726,25,4503
vnm,394,3768,25,4960
vnm,396,4655,25,10593
vnm,390,3375,25,2531
vnm,380,3612,25,3199
vnm,386,3955,25,2084
vnm,387,2091,25,2985
vnm,395,5532,25,12754
vnm,391,3633,25,2405
vnm,385,4693,25,4703
vnm,389,2813,25,3483
vnm,384,2294,25,1638
vnm,383,1615,25,2637
vnm,291,3640,20,3630
vnm,297,2366,20,3186
vnm,304,8401,20,8793
vnm,303,4806,20,7311
vnm,301,4321,20,6539
vnm,294,4040,20,3396
vnm,295,6106,20,8000
vnm,302,7925,20,6675
vnm,296,6750,20,5870
vnm,298,6557,20,7822
vnm,292,4404,20,6813
vnm,300,9037,20,11991
vnm,299,3747,20,7030
vnm,289,3234,20,1643
vnm,293,7148,20,2770
vnm,290,3742,20,2883
vnm,288,2905,20,2782
vnm,287,7952,20,2345
vnm,3555,4038,202,458
vnm,3575,4692,202,520
vnm,3572,5055,202,479
vnm,3561,6080,202,498
vnm,3558,7693,202,660
vnm,3571,8242,202,809
vnm,3573,5844,202,693
vnm,3577,6239,202,545
vnm,3565,6573,202,856
vnm,3569,10876,202,482
vnm,3570,7405,202,727
vnm,3552,7402,202,779
vnm,3566,4286,202,238
vnm,3568,6934,202,761
vnm,3556,7080,202,797
vnm,3576,5084,202,429
vnm,3564,5643,202,780
vnm,3574,5708,202,484
vnm,3559,13012,202,1128
vnm,3553,12313,202,915
vnm,3557,6027,202,732
vnm,3562,6985,202,826
vnm,3567,4650,202,553
vnm,3554,7209,202,679
vnm,3560,7719,202,858
vnm,3563,10365,202,691
vnm,3549,14182,202,474
vnm,3550,7307,202,536
vnm,3551,4360,202,528
vnm,212,44688,16,251
vnm,213,40201,16,501
vnm,206,19219,16,155
vnm,205,23861,16,216
vnm,204,10406,16,492
vnm,211,29594,16,627
vnm,214,38816,16,310
vnm,215,22389,16,271
vnm,208,20046,16,671
vnm,207,13229,16,287
vnm,203,7922,16,359
vnm,209,39462,16,428
vnm,210,18031,16,245
vnm,5,15159,2,63
vnm,11,13974,2,50
vnm,10,8287,2,120
vnm,14,17230,2,64
vnm,13,13932,2,56
vnm,6,20388,2,90
vnm,9,18684,2,86
vnm,12,19865,2,91
vnm,7,7602,2,19
vnm,2,21301,2,132
vnm,8,7224,2,86
vnm,15,20829,2,68
vnm,3,6883,2,29
vnm,4,22076,2,89
vnm,3331,14403,192,2429
vnm,3333,2254,192,3227
vnm,3323,11398,192,2955
vnm,3308,8012,192,663
vnm,3328,7251,192,922
vnm,3311,4622,192,334
vnm,3321,7869,192,465
vnm,3317,12530,192,987
vnm,3325,5145,192,362
vnm,3336,8357,192,3289
vnm,3319,5832,192,548
vnm,3332,12525,192,3212
vnm,3312,6812,192,421
vnm,3315,10857,192,816
vnm,3307,5194,192,629
vnm,3313,5049,192,420
vnm,3314,5856,192,450
vnm,3318,9658,192,1616
vnm,3324,9208,192,1326
vnm,3309,12267,192,699
vnm,3330,15080,192,3205
vnm,3305,15249,192,1404
vnm,3327,9443,192,1651
vnm,3316,8763,192,593
vnm,3329,6088,192,1005
vnm,3326,8048,192,1086
vnm,3322,9942,192,1019
vnm,3310,15365,192,920
vnm,3320,13794,192,1805
vnm,3334,11491,192,3912
vnm,3335,8760,192,4358
vnm,59,27628,6,146
vnm,60,30941,6,204
vnm,58,39169,6,222
vnm,56,32887,6,162
vnm,57,21014,6,71
vnm,61,34308,6,104
vnm,63,53328,6,270
vnm,62,45817,6,240
vnm,3437,13898,198,419
vnm,3449,6446,198,475
vnm,3466,5011,198,588
vnm,3463,6141,198,481
vnm,3442,11626,198,702
vnm,3441,10736,198,905
vnm,3462,4557,198,370
vnm,3455,7041,198,558
vnm,3458,9453,198,644
vnm,3467,7078,198,531
vnm,3457,10845,198,943
vnm,3456,12390,198,1480
vnm,3452,11625,198,955
vnm,3460,8307,198,885
vnm,3454,10116,198,1925
vnm,3445,9110,198,597
vnm,3439,12848,198,1008
vnm,3468,4622,198,376
vnm,3443,11905,198,890
vnm,3459,11942,198,848
vnm,3451,14688,198,1034
vnm,3453,11336,198,1465
vnm,3450,9554,198,636
vnm,3446,18182,198,1596
vnm,3447,7364,198,590
vnm,3461,6765,198,585
vnm,3440,16644,198,896
vnm,3464,9448,198,1736
vnm,3444,11900,198,697
vnm,3448,11378,198,728
vnm,3465,8984,198,553
vnm,3438,21133,198,1025
vnm,64,10721,7,46
vnm,70,18080,7,39
vnm,72,9402,7,24
vnm,84,15345,7,45
vnm,81,13858,7,37
vnm,71,29318,7,111
vnm,67,38608,7,130
vnm,74,14329,7,37
vnm,83,7505,7,25
vnm,68,33287,7,113
vnm,78,16783,7,50
vnm,82,19659,7,80
vnm,66,7976,7,23
vnm,76,14264,7,53
vnm,79,17872,7,52
vnm,73,17158,7,37
vnm,77,25921,7,92
vnm,75,16343,7,29
vnm,80,12863,7,46
vnm,69,16335,7,41
vnm,65,9369,7,35
vnm,3374,8158,194,353
vnm,3373,9113,194,464
vnm,3367,8713,194,441
vnm,3364,12437,194,802
vnm,3365,7873,194,433
vnm,3366,8911,194,312
vnm,3368,8044,194,328
vnm,3360,10374,194,314
vnm,3369,12616,194,754
vnm,3375,5031,194,307
vnm,3371,19038,194,689
vnm,3372,22444,194,686
vnm,3362,11475,194,562
vnm,3363,10482,194,466
vnm,3370,9290,194,426
vnm,3361,8884,194,718
vnm,159,13750,12,872
vnm,173,19471,12,962
vnm,171,16496,12,871
vnm,170,17934,12,1013
vnm,156,24616,12,558
vnm,179,12623,12,827
vnm,174,20732,12,556
vnm,169,31683,12,893
vnm,168,14502,12,695
vnm,166,17445,12,979
vnm,178,14049,12,713
vnm,161,15938,12,1054
vnm,160,15827,12,978
vnm,177,5028,12,392
vnm,158,19973,12,1340
vnm,162,18891,12,1199
vnm,164,21238,12,863
vnm,163,11214,12,605
vnm,165,12747,12,719
vnm,167,19594,12,1058
vnm,172,15776,12,1016
vnm,176,14119,12,600
vnm,175,12070,12,746
vnm,157,16406,12,1275
vnm,199,8561,13,158
vnm,189,15175,13,514
vnm,190,20470,13,602
vnm,197,13153,13,788
vnm,184,11176,13,384
vnm,196,6166,13,410
vnm,185,7154,13,265
vnm,194,13081,13,699
vnm,195,13758,13,578
vnm,198,12833,13,646
vnm,200,6303,13,245
vnm,192,13387,13,754
vnm,188,12374,13,888
vnm,183,17906,13,557
vnm,186,13611,13,1278
vnm,191,9166,13,612
vnm,193,31517,13,795
vnm,187,5845,13,421
vnm,201,7620,13,588
vnm,181,17720,13,973
vnm,180,12343,13,115
vnm,182,13746,13,376
vnm,3472,8278,190,241
vnm,3470,16275,190,715
vnm,3394,32061,190,721
vnm,3285,21879,190,177
vnm,3287,33844,190,449
vnm,3282,38823,190,312
vnm,3277,33514,190,162
vnm,3276,12065,190,51
vnm,3283,23292,190,220
vnm,3288,15554,190,343
vnm,3289,26721,190,770
vnm,3284,31386,190,157
vnm,3281,16509,190,95
vnm,3279,18610,190,176
vnm,3278,23628,190,150
vnm,3280,5956,190,22
vnm,3286,30512,190,915
vnm,86,19347,8,84
vnm,100,15990,8,33
vnm,97,13799,8,68
vnm,88,3734,8,22
vnm,96,11642,8,20
vnm,93,8522,8,20
vnm,91,8580,8,15
vnm,98,19709,8,59
vnm,90,8291,8,63
vnm,103,19459,8,56
vnm,89,4929,8,22
vnm,85,5553,8,28
vnm,87,6683,8,36
vnm,92,8809,8,24
vnm,102,14564,8,28
vnm,101,11780,8,19
vnm,94,24422,8,89
vnm,95,20851,8,64
vnm,104,21017,8,70
vnm,99,50943,8,177
vnm,3391,40220,195,992
vnm,3392,16683,195,956
vnm,3382,17286,195,528
vnm,3387,4821,195,255
vnm,3381,12720,195,364
vnm,3377,14691,195,609
vnm,3380,10126,195,335
vnm,3396,12678,195,546
vnm,3379,13257,195,571
vnm,3383,15955,195,482
vnm,3388,7659,195,385
vnm,3395,11814,195,437
vnm,3378,6089,195,234
vnm,3385,10052,195,374
vnm,3390,13257,195,707
vnm,3389,6960,195,387
vnm,3376,6031,195,161
vnm,3386,14042,195,502
vnm,3393,14057,195,767
vnm,3384,10886,195,597
vnm,22,5902,3,18
vnm,28,6195,3,32
vnm,26,22521,3,59
vnm,17,9223,3,17
vnm,24,5121,3,9
vnm,21,5139,3,12
vnm,33,5267,3,35
vnm,29,7065,3,23
vnm,19,5250,3,16
vnm,20,5318,3,8
vnm,25,5664,3,10
vnm,18,6558,3,24
vnm,27,5415,3,30
vnm,23,5034,3,27
vnm,32,4693,3,47
vnm,16,16318,3,79
vnm,31,6705,3,56
vnm,30,4520,3,50
vnm,110,47927,9,296
vnm,107,47851,9,280
vnm,113,16383,9,68
vnm,117,78079,9,467
vnm,112,39198,9,193
vnm,114,30658,9,520
vnm,108,48669,9,79
vnm,111,24224,9,62
vnm,115,39873,9,255
vnm,105,24660,9,257
vnm,116,14072,9,389
vnm,109,28064,9,91
vnm,106,38322,9,213
vnm,118,23116,9,521
vnm,50,30811,5,349
vnm,55,9780,5,505
vnm,45,27338,5,299
vnm,47,14805,5,151
vnm,44,24033,5,433
vnm,52,21511,5,801
vnm,48,23451,5,87
vnm,43,37715,5,567
vnm,54,13823,5,507
vnm,49,18750,5,549
vnm,51,17225,5,112
vnm,53,26045,5,565
vnm,42,28228,5,489
vnm,46,21953,5,367
vnm,3585,5916,203,673
vnm,3599,8841,203,2250
vnm,3596,6794,203,1072
vnm,3584,8067,203,652
vnm,3591,7407,203,809
vnm,3578,7820,203,526
vnm,3593,4476,203,389
vnm,3579,9352,203,971
vnm,3586,7923,203,1595
vnm,3598,12114,203,1117
vnm,3597,13981,203,1450
vnm,3595,7457,203,1003
vnm,3594,20644,203,4553
vnm,3587,12668,203,824
vnm,3583,3727,203,484
vnm,3590,8011,203,715
vnm,3582,8753,203,561
vnm,3589,8121,203,481
vnm,3580,6296,203,691
vnm,3581,13574,203,2007
vnm,3592,6755,203,655
vnm,3588,9510,203,667
vnm,3086,12626,178,592
vnm,3097,10498,178,802
vnm,3087,12706,178,1062
vnm,3101,6081,178,676
vnm,3088,11529,178,977
vnm,3095,15643,178,1038
vnm,3099,13574,178,717
vnm,3092,24534,178,1116
vnm,3091,12095,178,829
vnm,3094,9537,178,732
vnm,3089,14152,178,838
vnm,3093,18432,178,1465
vnm,3090,14874,178,1007
vnm,3098,11341,178,668
vnm,3102,19330,178,1273
vnm,3103,11424,178,868
vnm,3096,5148,178,352
vnm,3100,15449,178,1325
vnm,202,25403,14,207
vnm,223,30457,14,598
vnm,221,30080,14,513
vnm,218,26353,14,260
vnm,219,32003,14,242
vnm,222,15187,14,265
vnm,217,17934,14,321
vnm,220,25169,14,609
vnm,224,40624,14,318
vnm,216,16842,14,313
vnm,3545,6651,201,649
vnm,3547,10031,201,797
vnm,3538,10122,201,724
vnm,3528,6508,201,503
vnm,3543,8655,201,972
vnm,3523,8598,201,557
vnm,3531,7701,201,870
vnm,3532,10367,201,1084
vnm,3539,8183,201,881
vnm,3548,13234,201,978
vnm,3534,5344,201,455
vnm,3535,6588,201,575
vnm,3521,5237,201,117
vnm,3529,9129,201,686
vnm,3522,11203,201,725
vnm,3544,5555,201,451
vnm,3524,9463,201,648
vnm,3540,9146,201,801
vnm,3546,5343,201,588
vnm,3533,4349,201,427
vnm,3537,5653,201,348
vnm,3536,9567,201,811
vnm,3526,2675,201,256
vnm,3542,9980,201,650
vnm,3527,4376,201,338
vnm,3530,7290,201,512
vnm,3525,5963,201,368
vnm,3541,5520,201,664
vnm,3344,3038,193,284
vnm,3349,7398,193,531
vnm,3358,10607,193,875
vnm,3359,10431,193,505
vnm,3347,8283,193,729
vnm,3354,8533,193,750
vnm,3355,14010,193,761
vnm,3353,6791,193,494
vnm,3337,8488,193,466
vnm,3342,1693,193,124
vnm,3343,9976,193,594
vnm,3357,12243,193,655
vnm,3356,6515,193,565
vnm,3346,8713,193,465
vnm,3351,7240,193,572
vnm,3348,5436,193,389
vnm,3350,8482,193,767
vnm,3352,7047,193,683
vnm,3338,2092,193,348
vnm,3340,6432,193,636
vnm,3339,6252,193,486
vnm,3345,16892,193,879
vnm,3341,5666,193,552
vnm,3413,10558,196,1087
vnm,3409,7447,196,524
vnm,3411,6566,196,322
vnm,3405,15229,196,1228
vnm,1733,5338,196,1961
vnm,3416,13155,196,1298
vnm,3415,13426,196,2263
vnm,3403,5591,196,458
vnm,3401,8969,196,750
vnm,3402,11943,196,661
vnm,3408,7231,196,444
vnm,3406,8388,196,1258
vnm,3412,2282,196,1090
vnm,3399,6344,196,300
vnm,3397,14323,196,610
vnm,3398,20019,196,1160
vnm,3414,8157,196,444
vnm,3410,5852,196,356
vnm,3404,7021,196,248
vnm,3407,7117,196,550
vnm,3400,7722,196,497
vnm,139,11360,11,1305
vnm,131,16942,11,3539
vnm,148,8879,11,848
vnm,150,13669,11,809
vnm,133,12376,11,1712
vnm,142,12966,11,1599
vnm,151,11040,11,543
vnm,147,21627,11,1728
vnm,137,13319,11,2217
vnm,132,14627,11,2941
vnm,134,9351,11,2900
vnm,152,14012,11,986
vnm,154,17235,11,723
vnm,138,11951,11,1680
vnm,153,10649,11,917
vnm,141,11252,11,1467
vnm,130,4669,11,133
vnm,143,15362,11,1121
vnm,136,11396,11,989
vnm,140,17746,11,1494
vnm,149,14304,11,1066
vnm,144,18324,11,1523
vnm,135,14544,11,987
vnm,145,9079,11,735
vnm,146,10625,11,943
vnm,155,11335,11,601
vnm,3304,14752,191,2755
vnm,3296,10463,191,879
vnm,3302,6048,191,1584
vnm,3290,7373,191,92
vnm,3292,5225,191,46
vnm,3291,7888,191,215
vnm,3293,7807,191,77
vnm,3303,14491,191,1943
vnm,3294,6987,191,149
vnm,3300,10589,191,1326
vnm,3299,9929,191,658
vnm,3301,6886,191,432
vnm,3297,7065,191,355
vnm,3295,8675,191,535
vnm,3298,8420,191,1598
vnm,40,24277,4,71
vnm,35,15339,4,290
vnm,34,25396,4,644
vnm,37,10044,4,175
vnm,36,18037,4,352
vnm,41,14136,4,54
vnm,38,26473,4,261
vnm,39,22902,4,125
vnm,3434,13249,197,584
vnm,3426,11863,197,1432
vnm,3429,9715,197,872
vnm,3419,5207,197,488
vnm,3423,14783,197,608
vnm,3427,9963,197,317
vnm,3418,10149,197,655
vnm,3425,7646,197,404
vnm,3436,7266,197,725
vnm,3435,7167,197,798
vnm,3430,17432,197,230
vnm,3422,8355,197,590
vnm,3424,8655,197,514
vnm,3420,9905,197,1078
vnm,3417,6422,197,353
vnm,3421,9677,197,737
vnm,3431,12984,197,567
vnm,3432,5731,197,848
vnm,3428,11640,197,3976
vnm,3433,7487,197,402
vnm,1732,7541,197,2250
vnm,1730,7232,197,2071
vnm,1729,3742,197,1712
vnm,3473,11466,199,643
vnm,3476,14241,199,800
vnm,3471,16394,199,660
vnm,3489,10880,199,547
vnm,3475,19609,199,824
vnm,3482,6382,199,770
vnm,3487,8461,199,555
vnm,3491,11956,199,1151
vnm,3483,3554,199,367
vnm,3469,6888,199,532
vnm,3484,5947,199,330
vnm,3488,7973,199,687
vnm,3474,6934,199,742
vnm,3485,16325,199,582
vnm,3477,11923,199,1332
vnm,3486,7789,199,1041
vnm,3478,10599,199,525
vnm,3480,10892,199,658
vnm,3479,8493,199,574
vnm,3481,6574,199,825
vnm,3490,5851,199,412
vnm,238,11392,15,546
vnm,240,8908,15,320
vnm,235,6185,15,287
vnm,229,11339,15,339
vnm,239,15815,15,476
vnm,236,13019,15,360
vnm,234,14791,15,342
vnm,228,38957,15,861
vnm,231,19070,15,350
vnm,230,16375,15,342
vnm,226,34220,15,372
vnm,227,18649,15,372
vnm,237,13104,15,435
vnm,225,15985,15,98
vnm,233,26689,15,728
vnm,232,5866,15,347
vnm,125,17810,10,67
vnm,126,34659,10,118
vnm,122,19923,10,115
vnm,121,34379,10,97
vnm,129,12846,10,29
vnm,119,50110,10,178
vnm,124,24230,10,105
vnm,127,20142,10,58
vnm,128,12142,10,44
vnm,123,30691,10,131
vnm,120,28623,10,73
vnm,3510,5364,200,451
vnm,3514,8494,200,711
vnm,3495,11911,200,465
vnm,3500,6142,200,383
vnm,3506,10501,200,483
vnm,3499,4775,200,335
vnm,3497,7188,200,404
vnm,3496,11845,200,513
vnm,3512,8087,200,542
vnm,3502,8524,200,324
vnm,3520,9421,200,484
vnm,3516,6071,200,569
vnm,3508,9655,200,722
vnm,3494,7686,200,349
vnm,3493,9917,200,495
vnm,3509,8356,200,587
vnm,3504,9544,200,561
vnm,3511,9196,200,720
vnm,3513,9520,200,729
vnm,3515,7193,200,440
vnm,3507,6436,200,290
vnm,3492,5922,200,108
vnm,3505,10218,200,539
vnm,3517,12292,200,644
vnm,3519,8068,200,350
vnm,3498,11361,200,602
vnm,3503,8100,200,367
vnm,3501,11124,200,596
vnm,3518,9462,200,626
vnm,4623,8423,253,1018
vnm,4626,10296,253,1450
vnm,4618,5333,253,767
vnm,4619,8083,253,1216
vnm,4615,5775,253,668
vnm,4617,4221,253,847
vnm,4616,5810,253,981
vnm,4606,6271,253,358
vnm,4607,12223,253,916
vnm,4614,5270,253,953
vnm,4611,7021,253,850
vnm,4613,5676,253,786
vnm,4624,6562,253,934
vnm,4622,3231,253,546
vnm,4612,7394,253,666
vnm,4625,5799,253,960
vnm,4609,9436,253,977
vnm,4621,6205,253,1021
vnm,4620,8808,253,1207
vnm,4550,9847,250,848
vnm,4549,15744,250,1591
vnm,4564,3543,250,380
vnm,4554,9442,250,806
vnm,4562,5805,250,673
vnm,4546,8160,250,423
vnm,4553,5963,250,474
vnm,4551,7168,250,517
vnm,4547,4534,250,190
vnm,4558,9156,250,749
vnm,4548,6811,250,905
vnm,4552,4291,250,524
vnm,4565,2899,250,222
vnm,4557,7803,250,835
vnm,4560,4944,250,781
vnm,4556,8966,250,766
vnm,4555,12419,250,1107
vnm,4559,8417,250,817
vnm,4582,5055,251,3084
vnm,4569,7634,251,658
vnm,4574,9712,251,1034
vnm,4575,5820,251,566
vnm,4579,5646,251,1131
vnm,4570,8725,251,896
vnm,4583,4102,251,2584
vnm,4580,5602,251,694
vnm,4568,6602,251,760
vnm,4572,5210,251,477
vnm,4573,10287,251,535
vnm,4567,5697,251,252
vnm,4576,9495,251,1090
vnm,4577,4512,251,420
vnm,4585,6330,251,2951
vnm,4584,8447,251,752
vnm,4571,7290,251,949
vnm,4578,7593,251,696
vnm,4635,8140,254,1214
vnm,4631,10212,254,1216
vnm,4630,9565,254,927
vnm,4633,9460,254,729
vnm,4632,6644,254,644
vnm,4638,5219,254,369
vnm,4636,9311,254,1022
vnm,4628,10184,254,593
vnm,4649,14348,254,863
vnm,4629,9175,254,882
vnm,4645,5459,254,758
vnm,4644,9104,254,776
vnm,4637,3815,254,640
vnm,4640,3255,254,707
vnm,4641,8219,254,648
vnm,4642,5396,254,903
vnm,4643,4898,254,795
vnm,4639,8976,254,1127
vnm,4646,9016,254,1258
vnm,4648,9375,254,905
vnm,4634,6417,254,586
vnm,4627,5925,254,213
vnm,4647,6593,254,615
vnm,4545,10261,249,584
vnm,4608,8650,249,663
vnm,4538,7303,249,50
vnm,4581,5929,249,646
vnm,4540,7555,249,602
vnm,4536,20207,249,774
vnm,4542,6516,249,351
vnm,4543,6670,249,433
vnm,4588,5475,249,714
vnm,4587,4271,249,348
vnm,4535,4698,249,20
vnm,4537,7457,249,47
vnm,4541,11290,249,592
vnm,4534,6362,249,246
vnm,4544,6803,249,348
vnm,4592,7862,249,548
vnm,4566,4432,249,426
vnm,4563,4724,249,578
vnm,4561,5042,249,765
vnm,4539,8818,249,12
vnm,4610,5229,249,728
vnm,4586,10416,252,841
vnm,4591,7599,252,877
vnm,4589,4467,252,679
vnm,4600,7608,252,1328
vnm,4594,5179,252,786
vnm,4599,5075,252,803
vnm,4593,3663,252,597
vnm,4605,9219,252,1420
vnm,4590,10875,252,1002
vnm,4601,7695,252,1080
vnm,4597,5956,252,805
vnm,4602,10109,252,2681
vnm,4604,6667,252,832
vnm,4596,5497,252,772
vnm,4603,4518,252,877
vnm,4598,5998,252,1785
vnm,4595,6743,252,2110
vnm,6345,5198,330,1354
vnm,6355,6765,330,1455
vnm,6344,5098,330,1713
vnm,6359,4143,330,688
vnm,6343,4409,330,1642
vnm,6361,6191,330,2444
vnm,6351,4004,330,1135
vnm,6366,5129,330,4326
vnm,6360,4693,330,519
vnm,6357,5808,330,1639
vnm,6363,5299,330,16660
vnm,6367,4524,330,2608
vnm,6350,3823,330,1090
vnm,6353,8886,330,190
vnm,6356,4332,330,708
vnm,6358,7593,330,7018
vnm,6349,6033,330,1097
vnm,6365,5113,330,5768
vnm,6352,5439,330,1947
vnm,6362,6068,330,9224
vnm,6354,4042,330,695
vnm,6348,7252,330,1325
vnm,6364,5199,330,1036
vnm,6347,4859,330,826
vnm,6341,8839,330,743
vnm,6346,4076,330,1019
vnm,6342,4960,330,1385
vnm,6278,5222,327,2014
vnm,6271,6079,327,2066
vnm,6270,4171,327,774
vnm,6258,2853,327,736
vnm,6279,7785,327,2570
vnm,6252,13795,327,1172
vnm,6268,5098,327,2491
vnm,6277,6419,327,969
vnm,6280,5870,327,1020
vnm,6262,3668,327,628
vnm,6261,4648,327,932
vnm,6255,7442,327,3791
vnm,6256,7113,327,2939
vnm,6263,3376,327,1423
vnm,6276,4596,327,3397
vnm,6273,3764,327,528
vnm,6264,2276,327,588
vnm,6274,4001,327,687
vnm,6265,7476,327,1012
vnm,6272,2918,327,782
vnm,6259,7382,327,1530
vnm,6275,7711,327,1199
vnm,6267,3994,327,699
vnm,6204,3089,324,649
vnm,6216,4654,324,1565
vnm,6196,1717,324,462
vnm,6218,4743,324,1808
vnm,6214,3505,324,1270
vnm,6210,2509,324,948
vnm,6217,2961,324,918
vnm,6219,2704,324,1687
vnm,6215,2307,324,888
vnm,6200,1556,324,288
vnm,6212,4452,324,747
vnm,6211,4509,324,1194
vnm,6202,2108,324,453
vnm,6194,1718,324,355
vnm,6205,3979,324,461
vnm,6193,7422,324,352
vnm,6207,2919,324,582
vnm,6213,3396,324,701
vnm,6197,1781,324,501
vnm,6195,1276,324,351
vnm,6206,4040,324,352
vnm,6199,4476,324,582
vnm,6220,1464,324,2108
vnm,6208,6376,324,512
vnm,6198,7149,324,868
vnm,6209,2894,324,516
vnm,6203,6400,324,873
vnm,6201,3998,324,715
vnm,6155,9045,322,611
vnm,6159,4932,322,2877
vnm,6158,6028,322,1107
vnm,6156,8743,322,562
vnm,6160,3729,322,811
vnm,6157,5215,322,945
vnm,6141,9642,321,123
vnm,6144,6113,321,421
vnm,6145,6316,321,274
vnm,6140,7333,321,121
vnm,6142,6297,321,263
vnm,6143,6582,321,113
vnm,6154,2764,321,380
vnm,6152,3777,321,292
vnm,6150,6758,321,600
vnm,6153,3993,321,402
vnm,6148,8356,321,623
vnm,6151,3134,321,372
vnm,6147,8054,321,381
vnm,6146,10375,321,579
vnm,6139,7562,321,111
vnm,6149,4014,321,235
vnm,6294,4697,328,1224
vnm,6284,6291,328,9001
vnm,6286,5343,328,19304
vnm,6291,3354,328,4314
vnm,6296,3606,328,2430
vnm,6289,4352,328,8215
vnm,6282,11150,328,658
